"method","target","itempool_size","replication","rmse","overexposed","utilization_01","utilization_03","utilization_05","uniformity","max_spike","max_spike_1","max_spike_2","max_spike_3","max_spike_4","max_spike_5"
"no-exposure-control","0.25","600",80,0.274101001159276,0.0716666666666667,0.273333333333333,0.246666666666667,0.226666666666667,0.492063148696333,1,1,1,1,1,1
"no-exposure-control","0.25","600",81,0.27626248555825,0.075,0.273333333333333,0.246666666666667,0.225,0.484058964032435,1,1,1,1,1,1
"no-exposure-control","0.25","600",82,0.275164067752709,0.0716666666666667,0.273333333333333,0.248333333333333,0.225,0.491940071223805,1,1,1,1,1,1
"no-exposure-control","0.25","600",83,0.272035519840988,0.0716666666666667,0.273333333333333,0.246666666666667,0.226666666666667,0.484349745943853,1,1,1,1,1,1
"no-exposure-control","0.25","600",84,0.274850267090004,0.0733333333333333,0.273333333333333,0.246666666666667,0.226666666666667,0.48460852868741,1,1,1,1,1,1
"no-exposure-control","0.25","600",85,0.277699060397653,0.075,0.273333333333333,0.246666666666667,0.225,0.484476535137382,1,1,1,1,1,1
"no-exposure-control","0.25","600",86,0.276739730005796,0.075,0.271666666666667,0.246666666666667,0.228333333333333,0.484196676233829,1,1,1,1,1,1
"no-exposure-control","0.25","600",87,0.275590759829938,0.075,0.273333333333333,0.248333333333333,0.225,0.484423983362645,1,1,1,1,1,1
"no-exposure-control","0.25","600",88,0.272751899504047,0.075,0.273333333333333,0.246666666666667,0.225,0.484617987222118,1,1,1,1,1,1
"no-exposure-control","0.25","600",89,0.27769082392511,0.075,0.273333333333333,0.248333333333333,0.226666666666667,0.491489303533293,1,1,1,1,1,1
"no-exposure-control","0.25","600",90,0.276251061883276,0.075,0.275,0.245,0.223333333333333,0.491069230917111,1,1,1,1,1,1
"no-exposure-control","0.25","600",91,0.277314423684223,0.075,0.273333333333333,0.248333333333333,0.225,0.484245602983019,1,1,1,1,1,1
"no-exposure-control","0.25","600",92,0.275432948710352,0.0716666666666667,0.273333333333333,0.246666666666667,0.225,0.491878203577132,1,1,1,1,1,1
"no-exposure-control","0.25","600",93,0.276047120206971,0.0733333333333333,0.273333333333333,0.246666666666667,0.225,0.484432350897605,1,1,1,1,1,1
"no-exposure-control","0.25","600",94,0.276711322803224,0.075,0.275,0.246666666666667,0.225,0.484280423929663,1,1,1,1,1,1
"no-exposure-control","0.25","600",95,0.275652466002024,0.075,0.273333333333333,0.248333333333333,0.223333333333333,0.491981292650018,1,1,1,1,1,1
"no-exposure-control","0.25","600",96,0.27400630442173,0.0716666666666667,0.271666666666667,0.246666666666667,0.226666666666667,0.483577064025066,1,1,1,1,1,1
"no-exposure-control","0.25","600",97,0.278385886317716,0.0733333333333333,0.271666666666667,0.248333333333333,0.225,0.484924128956091,1,1,1,1,1,1
"no-exposure-control","0.25","600",98,0.275033477491587,0.075,0.273333333333333,0.246666666666667,0.225,0.485487599324483,1,1,1,1,1,1
"no-exposure-control","0.25","600",99,0.274665209888903,0.075,0.273333333333333,0.246666666666667,0.225,0.492381022847929,1,1,1,1,1,1
"no-exposure-control","0.25","600",100,0.274600613126116,0.0733333333333333,0.275,0.246666666666667,0.226666666666667,0.492703856862574,1,1,1,1,1,1
"no-exposure-control","0.15","900",1,0.264244051083732,0.0944444444444444,0.191111111111111,0.172222222222222,0.155555555555556,0.4949119482704,1,1,1,1,1,1
"no-exposure-control","0.15","900",2,0.26245148047309,0.0966666666666667,0.191111111111111,0.171111111111111,0.156666666666667,0.486843253939162,1,1,1,1,1,1
"no-exposure-control","0.15","900",3,0.265304831439898,0.0955555555555556,0.191111111111111,0.17,0.154444444444444,0.494871936347169,1,1,1,1,1,1
"no-exposure-control","0.15","900",4,0.266793121708808,0.0955555555555556,0.19,0.173333333333333,0.155555555555556,0.487027293455167,1,1,1,1,1,1
"no-exposure-control","0.15","900",5,0.265190146748454,0.0955555555555556,0.191111111111111,0.173333333333333,0.155555555555556,0.487871801007857,1,1,1,1,1,1
"no-exposure-control","0.15","900",6,0.265606192631963,0.0955555555555556,0.191111111111111,0.173333333333333,0.156666666666667,0.487508321502162,1,1,1,1,1,1
"no-exposure-control","0.15","900",7,0.269063112351409,0.0955555555555556,0.19,0.173333333333333,0.154444444444444,0.487473874763884,1,1,1,1,1,1
"no-exposure-control","0.15","900",8,0.264295509943826,0.0955555555555556,0.191111111111111,0.173333333333333,0.155555555555556,0.48722655001539,1,1,1,1,1,1
"no-exposure-control","0.15","900",9,0.265179258902061,0.0966666666666667,0.188888888888889,0.171111111111111,0.155555555555556,0.486691305915327,1,1,1,1,1,1
"no-exposure-control","0.15","900",10,0.263441307392732,0.0966666666666667,0.19,0.173333333333333,0.153333333333333,0.487082562875482,1,1,1,1,1,1
"no-exposure-control","0.15","900",11,0.26212295813902,0.0944444444444444,0.19,0.171111111111111,0.154444444444444,0.487751609826795,1,1,1,1,1,1
"no-exposure-control","0.15","900",12,0.266016592345327,0.0944444444444444,0.19,0.171111111111111,0.156666666666667,0.487228071525176,1,1,1,1,1,1
"no-exposure-control","0.15","900",13,0.267869558860269,0.0955555555555556,0.188888888888889,0.171111111111111,0.155555555555556,0.495186858059474,1,1,1,1,1,1
"no-exposure-control","0.15","900",14,0.267472501214894,0.0955555555555556,0.192222222222222,0.173333333333333,0.155555555555556,0.495302828933268,1,1,1,1,1,1
"no-exposure-control","0.15","900",15,0.266033746624689,0.0966666666666667,0.19,0.171111111111111,0.156666666666667,0.487084779965995,1,1,1,1,1,1
"no-exposure-control","0.15","900",16,0.266370957961861,0.0966666666666667,0.188888888888889,0.174444444444444,0.154444444444444,0.487659303046248,1,1,1,1,1,1
"no-exposure-control","0.15","900",17,0.262060942539905,0.0944444444444444,0.192222222222222,0.172222222222222,0.153333333333333,0.487090250218104,1,1,1,1,1,1
"no-exposure-control","0.15","900",18,0.265725299439986,0.0966666666666667,0.19,0.172222222222222,0.155555555555556,0.486864756681249,1,1,1,1,1,1
"no-exposure-control","0.15","900",19,0.260814396235609,0.0977777777777778,0.191111111111111,0.172222222222222,0.155555555555556,0.486827490735555,1,1,1,1,1,1
"no-exposure-control","0.15","900",20,0.265863960654315,0.0977777777777778,0.19,0.173333333333333,0.155555555555556,0.48765314383148,1,1,1,1,1,1
"no-exposure-control","0.15","900",21,0.26621975406486,0.0955555555555556,0.191111111111111,0.171111111111111,0.154444444444444,0.494775943865937,1,1,1,1,1,1
"no-exposure-control","0.15","900",22,0.26211232928482,0.0955555555555556,0.19,0.172222222222222,0.155555555555556,0.487557578505827,1,1,1,1,1,1
"no-exposure-control","0.15","900",23,0.261952444018262,0.0955555555555556,0.188888888888889,0.172222222222222,0.156666666666667,0.487193996895842,1,1,1,1,1,1
"no-exposure-control","0.15","900",24,0.264308780748761,0.0955555555555556,0.188888888888889,0.172222222222222,0.155555555555556,0.494724077427949,1,1,1,1,1,1
"no-exposure-control","0.15","900",25,0.26536276328859,0.0955555555555556,0.188888888888889,0.171111111111111,0.156666666666667,0.487116315733282,1,1,1,1,1,1
"no-exposure-control","0.15","900",26,0.264224697895448,0.0955555555555556,0.19,0.172222222222222,0.155555555555556,0.495381009555482,1,1,1,1,1,1
"no-exposure-control","0.15","900",27,0.262818909214337,0.0966666666666667,0.19,0.172222222222222,0.154444444444444,0.486905090018202,1,1,1,1,1,1
"no-exposure-control","0.15","900",28,0.262406101237236,0.0955555555555556,0.19,0.171111111111111,0.155555555555556,0.487004132611971,1,1,1,1,1,1
"no-exposure-control","0.15","900",29,0.264764404965438,0.0955555555555556,0.188888888888889,0.173333333333333,0.155555555555556,0.495680145966454,1,1,1,1,1,1
"no-exposure-control","0.15","900",30,0.265445193927856,0.0966666666666667,0.188888888888889,0.171111111111111,0.153333333333333,0.49453300595492,1,1,1,1,1,1
"no-exposure-control","0.15","900",31,0.26322273690585,0.0955555555555556,0.19,0.173333333333333,0.155555555555556,0.487157253222861,1,1,1,1,1,1
"no-exposure-control","0.15","900",32,0.26054303977692,0.0955555555555556,0.188888888888889,0.171111111111111,0.156666666666667,0.4868898070104,1,1,1,1,1,1
"no-exposure-control","0.15","900",33,0.263755006548695,0.0955555555555556,0.19,0.173333333333333,0.155555555555556,0.487220330752262,1,1,1,1,1,1
"no-exposure-control","0.15","900",34,0.264556897262067,0.0966666666666667,0.19,0.171111111111111,0.156666666666667,0.487398976498012,1,1,1,1,1,1
"no-exposure-control","0.15","900",35,0.266638989787331,0.0955555555555556,0.19,0.171111111111111,0.151111111111111,0.486040857624158,1,1,1,1,1,1
"no-exposure-control","0.15","900",36,0.269436702084169,0.0944444444444444,0.191111111111111,0.171111111111111,0.156666666666667,0.496417821656852,1,1,1,1,1,1
"no-exposure-control","0.15","900",37,0.262155315056234,0.0966666666666667,0.192222222222222,0.172222222222222,0.156666666666667,0.48814107105966,1,1,1,1,1,1
"no-exposure-control","0.15","900",38,0.266346416372254,0.0955555555555556,0.19,0.17,0.155555555555556,0.485918089700649,1,1,1,1,1,1
"no-exposure-control","0.15","900",39,0.266214571872957,0.0955555555555556,0.19,0.171111111111111,0.154444444444444,0.486301679338911,1,1,1,1,1,1
"no-exposure-control","0.15","900",40,0.264704752132157,0.0966666666666667,0.188888888888889,0.17,0.154444444444444,0.486602528572012,1,1,1,1,1,1
"no-exposure-control","0.15","900",41,0.263212526322809,0.0966666666666667,0.188888888888889,0.171111111111111,0.154444444444444,0.486660406407623,1,1,1,1,1,1
"no-exposure-control","0.15","900",42,0.267023783613415,0.0933333333333333,0.191111111111111,0.172222222222222,0.156666666666667,0.487659823380326,1,1,1,1,1,1
"no-exposure-control","0.15","900",43,0.264302775027987,0.0944444444444444,0.19,0.172222222222222,0.156666666666667,0.487493974026898,1,1,1,1,1,1
"no-exposure-control","0.15","900",44,0.264209850227952,0.0944444444444444,0.19,0.171111111111111,0.156666666666667,0.495714215534687,1,1,1,1,1,1
"no-exposure-control","0.15","900",45,0.266331428821775,0.0955555555555556,0.19,0.173333333333333,0.155555555555556,0.487452513823922,1,1,1,1,1,1
"no-exposure-control","0.15","900",46,0.261742097739368,0.0955555555555556,0.19,0.173333333333333,0.155555555555556,0.486892211945183,1,1,1,1,1,1
"no-exposure-control","0.15","900",47,0.268961228070106,0.0955555555555556,0.191111111111111,0.173333333333333,0.154444444444444,0.494769055879834,1,1,1,1,1,1
"no-exposure-control","0.15","900",48,0.268490442355582,0.0955555555555556,0.191111111111111,0.173333333333333,0.154444444444444,0.494860698625511,1,1,1,1,1,1
"no-exposure-control","0.15","900",49,0.266094957331627,0.0955555555555556,0.19,0.175555555555556,0.154444444444444,0.495321362066701,1,1,1,1,1,1
"no-exposure-control","0.15","900",50,0.262839849242721,0.0955555555555556,0.19,0.172222222222222,0.155555555555556,0.494537344058211,1,1,1,1,1,1
"no-exposure-control","0.15","900",51,0.264753977215093,0.0966666666666667,0.191111111111111,0.173333333333333,0.152222222222222,0.494760860991342,1,1,1,1,1,1
"no-exposure-control","0.15","900",52,0.261489381514529,0.0966666666666667,0.19,0.173333333333333,0.155555555555556,0.487641203529932,1,1,1,1,1,1
"no-exposure-control","0.15","900",53,0.265110514618476,0.0955555555555556,0.188888888888889,0.171111111111111,0.156666666666667,0.486347343494189,1,1,1,1,1,1
"no-exposure-control","0.15","900",54,0.263430850852519,0.0944444444444444,0.191111111111111,0.173333333333333,0.155555555555556,0.495016765044413,1,1,1,1,1,1
"no-exposure-control","0.15","900",55,0.26376323741994,0.0955555555555556,0.19,0.173333333333333,0.156666666666667,0.487716887575368,1,1,1,1,1,1
"no-exposure-control","0.15","900",56,0.263279443983907,0.0955555555555556,0.19,0.172222222222222,0.154444444444444,0.495173653619383,1,1,1,1,1,1
"no-exposure-control","0.15","900",57,0.261449854058774,0.0966666666666667,0.19,0.172222222222222,0.155555555555556,0.487108662003966,1,1,1,1,1,1
"no-exposure-control","0.15","900",58,0.26679938525175,0.0955555555555556,0.191111111111111,0.175555555555556,0.155555555555556,0.488564417008608,1,1,1,1,1,1
"no-exposure-control","0.15","900",59,0.262010806530813,0.0955555555555556,0.188888888888889,0.171111111111111,0.155555555555556,0.495580814032201,1,1,1,1,1,1
"no-exposure-control","0.15","900",60,0.265427066245458,0.0955555555555556,0.192222222222222,0.174444444444444,0.154444444444444,0.494920471950035,1,1,1,1,1,1
"no-exposure-control","0.15","900",61,0.263487468663191,0.0955555555555556,0.191111111111111,0.173333333333333,0.155555555555556,0.487781319529373,1,1,1,1,1,1
"no-exposure-control","0.15","900",62,0.261901743119549,0.0944444444444444,0.19,0.171111111111111,0.154444444444444,0.486318815653322,1,1,1,1,1,1
"no-exposure-control","0.15","900",63,0.262797005198377,0.0955555555555556,0.19,0.174444444444444,0.155555555555556,0.487544260360778,1,1,1,1,1,1
"no-exposure-control","0.15","900",64,0.262995335681108,0.0966666666666667,0.19,0.172222222222222,0.154444444444444,0.487374147076046,1,1,1,1,1,1
"no-exposure-control","0.15","900",65,0.264369664789036,0.0966666666666667,0.191111111111111,0.173333333333333,0.154444444444444,0.495243805523823,1,1,1,1,1,1
"no-exposure-control","0.15","900",66,0.264626892393352,0.0955555555555556,0.19,0.172222222222222,0.155555555555556,0.495435224075787,1,1,1,1,1,1
"no-exposure-control","0.15","900",67,0.262410699258921,0.0955555555555556,0.191111111111111,0.171111111111111,0.155555555555556,0.487685824084248,1,1,1,1,1,1
"no-exposure-control","0.15","900",68,0.263464720685532,0.0977777777777778,0.19,0.171111111111111,0.153333333333333,0.486429038850181,1,1,1,1,1,1
"no-exposure-control","0.15","900",69,0.263915492895034,0.0955555555555556,0.191111111111111,0.171111111111111,0.153333333333333,0.487171471902082,1,1,1,1,1,1
"no-exposure-control","0.15","900",70,0.264996834955947,0.0955555555555556,0.19,0.173333333333333,0.155555555555556,0.486821388667054,1,1,1,1,1,1
"no-exposure-control","0.15","900",71,0.264556490801544,0.0933333333333333,0.191111111111111,0.172222222222222,0.155555555555556,0.495459709411043,1,1,1,1,1,1
"no-exposure-control","0.15","900",72,0.263310531337124,0.0944444444444444,0.191111111111111,0.174444444444444,0.154444444444444,0.495713330706047,1,1,1,1,1,1
"no-exposure-control","0.15","900",73,0.261369642573141,0.0966666666666667,0.19,0.173333333333333,0.156666666666667,0.495445576565917,1,1,1,1,1,1
"no-exposure-control","0.15","900",74,0.265638059180015,0.0966666666666667,0.19,0.172222222222222,0.155555555555556,0.487668962311325,1,1,1,1,1,1
"no-exposure-control","0.15","900",75,0.264588208568163,0.0955555555555556,0.19,0.172222222222222,0.155555555555556,0.495697514143166,1,1,1,1,1,1
"no-exposure-control","0.15","900",76,0.2618073591295,0.0955555555555556,0.19,0.172222222222222,0.154444444444444,0.495352627040935,1,1,1,1,1,1
"no-exposure-control","0.15","900",77,0.262566985338371,0.0955555555555556,0.19,0.171111111111111,0.155555555555556,0.486370252280524,1,1,1,1,1,1
"no-exposure-control","0.15","900",78,0.265683577089403,0.0955555555555556,0.191111111111111,0.172222222222222,0.154444444444444,0.487585891913895,1,1,1,1,1,1
"no-exposure-control","0.15","900",79,0.267448575892632,0.0955555555555556,0.19,0.173333333333333,0.156666666666667,0.487015598073489,1,1,1,1,1,1
"no-exposure-control","0.15","900",80,0.262643167471348,0.0966666666666667,0.187777777777778,0.171111111111111,0.154444444444444,0.48703294766002,1,1,1,1,1,1
"no-exposure-control","0.15","900",81,0.263294292314962,0.0966666666666667,0.191111111111111,0.17,0.153333333333333,0.486793777679363,1,1,1,1,1,1
"no-exposure-control","0.15","900",82,0.263259308467339,0.0955555555555556,0.191111111111111,0.173333333333333,0.154444444444444,0.486604405270096,1,1,1,1,1,1
"no-exposure-control","0.15","900",83,0.260703719250534,0.0955555555555556,0.191111111111111,0.172222222222222,0.153333333333333,0.486844517679799,1,1,1,1,1,1
"no-exposure-control","0.15","900",84,0.265116382989208,0.0966666666666667,0.191111111111111,0.172222222222222,0.156666666666667,0.487417841691448,1,1,1,1,1,1
"no-exposure-control","0.15","900",85,0.268029815194639,0.0966666666666667,0.191111111111111,0.176666666666667,0.156666666666667,0.488181351984317,1,1,1,1,1,1
"no-exposure-control","0.15","900",86,0.266388706285531,0.0955555555555556,0.188888888888889,0.173333333333333,0.156666666666667,0.494608994662682,1,1,1,1,1,1
"no-exposure-control","0.15","900",87,0.264463469131944,0.0966666666666667,0.19,0.171111111111111,0.155555555555556,0.495016577943664,1,1,1,1,1,1
"no-exposure-control","0.15","900",88,0.26483719585332,0.0944444444444444,0.191111111111111,0.171111111111111,0.155555555555556,0.495850787686954,1,1,1,1,1,1
"no-exposure-control","0.15","900",89,0.267265865822144,0.0955555555555556,0.191111111111111,0.174444444444444,0.155555555555556,0.487748476153638,1,1,1,1,1,1
"no-exposure-control","0.15","900",90,0.265544018629709,0.0955555555555556,0.188888888888889,0.172222222222222,0.153333333333333,0.487381092388558,1,1,1,1,1,1
"no-exposure-control","0.15","900",91,0.264899116606879,0.0944444444444444,0.19,0.173333333333333,0.155555555555556,0.495739526804262,1,1,1,1,1,1
"no-exposure-control","0.15","900",92,0.266218685077212,0.0955555555555556,0.19,0.172222222222222,0.156666666666667,0.486867818368788,1,1,1,1,1,1
"no-exposure-control","0.15","900",93,0.259789650551675,0.0955555555555556,0.19,0.171111111111111,0.155555555555556,0.495356374977485,1,1,1,1,1,1
"no-exposure-control","0.15","900",94,0.263604055060904,0.0955555555555556,0.191111111111111,0.171111111111111,0.156666666666667,0.486523088902061,1,1,1,1,1,1
"no-exposure-control","0.15","900",95,0.263395398377116,0.0955555555555556,0.191111111111111,0.173333333333333,0.155555555555556,0.495923359685903,1,1,1,1,1,1
"no-exposure-control","0.15","900",96,0.264259227127559,0.0955555555555556,0.188888888888889,0.173333333333333,0.154444444444444,0.494523732266902,1,1,1,1,1,1
"no-exposure-control","0.15","900",97,0.263201656292544,0.0933333333333333,0.19,0.173333333333333,0.156666666666667,0.48746572541859,1,1,1,1,1,1
"no-exposure-control","0.15","900",98,0.264567087790004,0.0955555555555556,0.19,0.173333333333333,0.155555555555556,0.495845473880379,1,1,1,1,1,1
"no-exposure-control","0.15","900",99,0.265334032216064,0.0966666666666667,0.193333333333333,0.175555555555556,0.156666666666667,0.495384843804636,1,1,1,1,1,1
